Element Number,Radius,Flow Rate,Inlet Pressure,Outlet Pressure,order
1532.0,1.3043,969.63,6723.194429,6723.024748,9.0
1533.0,1.3043,969.63,6723.024748,6722.855068,9.0
1534.0,1.3043,969.63,6722.855068,6722.615103,9.0
1535.0,1.3043,969.63,6722.615103,6722.445423,9.0
1536.0,1.3043,969.63,6722.445423,6722.205458,9.0
1537.0,1.3043,969.63,6722.205458,6722.035777,9.0
1538.0,1.3043,969.63,6722.035777,6721.866097,9.0
1539.0,1.3043,969.63,6721.866097,6721.626132,9.0
1540.0,1.3043,969.63,6721.626132,6721.456452,9.0
1541.0,1.3043,969.63,6721.456452,6721.216487,9.0
1542.0,1.3043,969.63,6721.216487,6721.046807,9.0
1543.0,1.3043,969.63,6721.046807,6720.806842,9.0
1544.0,1.3043,969.63,6720.806842,6720.637161,9.0
1545.0,1.3043,969.63,6720.637161,6720.467481,9.0
1546.0,1.3043,969.63,6720.467481,6720.2978,9.0
1547.0,1.3043,969.63,6720.2978,6720.057836,9.0
1548.0,1.3043,969.63,6720.057836,6719.888155,9.0
1549.0,1.3043,969.63,6719.888155,6719.718475,9.0
1550.0,1.3043,969.63,6719.718475,6719.548794,9.0
1551.0,1.3043,969.63,6719.548794,6719.308829,9.0
1552.0,1.3043,969.63,6719.308829,6719.139149,9.0
1553.0,1.3043,969.63,6719.139149,6718.899184,9.0
1554.0,1.3043,969.63,6718.899184,6718.729504,9.0
1555.0,1.3043,969.63,6718.729504,6718.489539,9.0
1556.0,1.3043,969.63,6718.489539,6718.319858,9.0
1557.0,1.3043,969.63,6718.319858,6718.079894,9.0
1558.0,1.3043,969.63,6718.079894,6717.910213,9.0
1559.0,1.3043,969.63,6717.910213,6717.670248,9.0
1560.0,1.3043,969.63,6717.670248,6717.500568,9.0
1561.0,1.3043,969.63,6717.500568,6717.260603,9.0
1562.0,1.3043,969.63,6717.260603,6717.020638,9.0
1563.0,1.3043,969.63,6717.020638,6716.780673,9.0
1564.0,1.3043,969.63,6716.780673,6716.610993,9.0
1565.0,1.3043,969.63,6716.610993,6716.371028,9.0
1566.0,1.3043,969.63,6716.371028,6716.201347,9.0
1567.0,1.3043,969.63,6716.201347,6715.961382,9.0
1568.0,1.3043,969.63,6715.961382,6715.791702,9.0
1569.0,1.3043,969.63,6715.791702,6715.622021,9.0
1570.0,1.3043,969.63,6715.622021,6715.382056,9.0
1571.0,1.3043,969.63,6715.382056,6715.212376,9.0
1572.0,1.3043,969.63,6715.212376,6715.042695,9.0
1573.0,1.3043,969.63,6715.042695,6714.80273,9.0
1574.0,1.3043,969.63,6714.80273,6714.63305,9.0
1575.0,1.3043,969.63,6714.63305,6714.393084,9.0
1576.0,1.3043,969.63,6714.393084,6714.223404,9.0
1577.0,1.3043,969.63,6714.223404,6714.053723,9.0
1578.0,1.3043,969.63,6714.053723,6713.813758,9.0
1579.0,1.3043,969.63,6713.813758,6713.573793,9.0
1580.0,1.3043,969.63,6713.573793,6713.404113,9.0
1581.0,1.3043,969.63,6713.404113,6713.164147,9.0
1582.0,1.3043,969.63,6713.164147,6712.924182,9.0
1583.0,1.3043,969.63,6712.924182,6712.684217,9.0
1584.0,1.3043,969.63,6712.684217,6712.514536,9.0
1585.0,1.3043,969.63,6712.514536,6712.344856,9.0
1586.0,1.3043,969.63,6712.344856,6712.104891,9.0
1587.0,1.3043,969.63,6712.104891,6711.864273,9.0
1588.0,1.3043,969.63,6711.864273,6711.694593,9.0
1589.0,1.3043,969.63,6711.694593,6711.454626,9.0
1590.0,1.3043,969.63,6711.454626,6711.214659,9.0
1591.0,1.3043,969.63,6711.214659,6711.044979,9.0
1592.0,1.3043,969.63,6711.044979,6710.875298,9.0
1593.0,1.3043,969.63,6710.875298,6710.635331,9.0
1594.0,1.3043,969.63,6710.635331,6710.465648,9.0
1595.0,1.3043,969.63,6710.465648,6710.225681,9.0
1596.0,1.3043,969.63,6710.225681,6710.056,9.0
1597.0,1.3043,969.63,6710.056,6709.88632,9.0
1598.0,1.3043,969.63,6709.88632,6709.716639,9.0
1599.0,1.3043,969.63,6709.716639,6709.476672,9.0
1600.0,1.3043,969.63,6709.476672,6709.236705,9.0
1601.0,1.3043,969.63,6709.236705,6709.067024,9.0
1602.0,1.3043,969.63,6709.067024,6708.827057,9.0
1603.0,1.3043,969.63,6708.827057,6708.58709,9.0
1604.0,1.3043,969.63,6708.58709,6708.417409,9.0
1605.0,1.3043,969.63,6708.417409,6708.247729,9.0
1606.0,1.3043,969.63,6708.247729,6708.007762,9.0
1607.0,1.3043,969.63,6708.007762,6707.767794,9.0
1608.0,1.3043,969.63,6707.767794,6707.598114,9.0
1609.0,1.3043,969.63,6707.598114,6707.428433,9.0
1610.0,1.3043,969.63,6707.428433,6707.188466,9.0
1611.0,1.3043,969.63,6707.188466,6707.018781,9.0
1612.0,1.3043,969.63,6707.018781,6706.778813,9.0
1613.0,1.3043,969.63,6706.778813,6706.609132,9.0
1614.0,1.3043,969.63,6706.609132,6706.439452,9.0
1615.0,1.3043,969.63,6706.439452,6706.199484,9.0
1616.0,1.3043,969.63,6706.199484,6705.959516,9.0
1617.0,1.3043,969.63,6705.959516,6705.789836,9.0
1618.0,1.3043,969.63,6705.789836,6705.549868,9.0
1619.0,1.3043,969.63,6705.549868,6705.3099,9.0
1620.0,1.3043,969.63,6705.3099,6705.140219,9.0
1621.0,1.3043,969.63,6705.140219,6704.970539,9.0
1622.0,1.3043,969.63,6704.970539,6704.800858,9.0
1623.0,1.3043,969.63,6704.800858,6704.56089,9.0
1624.0,1.3043,969.63,6704.56089,6704.39121,9.0
1625.0,1.3043,969.63,6704.39121,6704.151241,9.0
1626.0,1.3043,969.63,6704.151241,6703.981561,9.0
1627.0,1.3043,969.63,6703.981561,6703.741592,9.0
1628.0,1.3043,969.63,6703.741592,6703.571912,9.0
1629.0,1.3043,969.63,6703.571912,6703.330958,9.0
1630.0,1.3043,969.63,6703.330958,6703.090991,9.0
1631.0,1.3043,969.63,6703.090991,6702.851024,9.0
1632.0,1.3043,969.63,6702.851024,6702.681344,9.0
1633.0,1.3043,969.63,6702.681344,6702.441376,9.0
1634.0,1.3043,969.63,6702.441376,6702.201409,9.0
1635.0,1.3043,969.63,6702.201409,6701.961442,9.0
1636.0,1.3043,969.63,6701.961442,6701.791762,9.0
1637.0,1.3043,969.63,6701.791762,6701.551794,9.0
1638.0,1.3043,969.63,6701.551794,6701.382114,9.0
1639.0,1.3043,969.63,6701.382114,6701.142146,9.0
1640.0,1.3043,969.63,6701.142146,6700.972466,9.0
1641.0,1.3043,969.63,6700.972466,6700.802785,9.0
1642.0,1.3043,969.63,6700.802785,6700.562818,9.0
1643.0,1.3043,969.63,6700.562818,6700.32285,9.0
1644.0,1.3043,969.63,6700.32285,6700.082882,9.0
1645.0,1.3043,969.63,6700.082882,6699.913202,9.0
1646.0,1.3043,969.63,6699.913202,6699.673234,9.0
1647.0,1.3043,969.63,6699.673234,6699.503549,9.0
1648.0,1.3043,969.63,6699.503549,6699.263581,9.0
1649.0,1.3043,969.63,6699.263581,6699.023613,9.0
1650.0,1.3043,969.63,6699.023613,6698.853932,9.0
1651.0,1.3043,969.63,6698.853932,6698.613964,9.0
1652.0,1.3043,969.63,6698.613964,6698.444283,9.0
1653.0,1.3043,969.63,6698.444283,6698.204315,9.0
1654.0,1.3043,969.63,6698.204315,6698.034635,9.0
1655.0,1.3043,969.63,6698.034635,6697.864954,9.0
1656.0,1.3043,969.63,6697.864954,6697.695274,9.0
1657.0,1.3043,969.63,6697.695274,6697.525593,9.0
1658.0,1.3043,969.63,6697.525593,6697.355912,9.0
1659.0,1.3043,969.63,6697.355912,6697.186232,9.0
1660.0,1.3043,969.63,6697.186232,6696.946264,9.0
1661.0,1.3043,969.63,6696.946264,6696.776583,9.0
1662.0,1.3043,969.63,6696.776583,6696.536615,9.0
1663.0,1.3043,969.63,6696.536615,6696.296646,9.0
1664.0,1.3043,969.63,6696.296646,6696.056677,9.0
1665.0,1.3043,969.63,6696.056677,6695.886997,9.0
1666.0,1.3043,969.63,6695.886997,6695.717316,9.0
1667.0,1.3043,969.63,6695.717316,6695.477347,9.0
1668.0,1.3043,969.63,6695.477347,6695.237379,9.0
1669.0,1.3043,969.63,6695.237379,6695.067698,9.0
1670.0,1.3043,969.63,6695.067698,6694.898018,9.0
1671.0,1.3043,969.63,6694.898018,6694.658049,9.0
1672.0,1.3043,969.63,6694.658049,6694.488368,9.0
1673.0,1.3043,969.63,6694.488368,6694.248399,9.0
1674.0,1.3043,969.63,6694.248399,6694.078718,9.0
1675.0,1.3043,969.63,6694.078718,6693.909038,9.0
1676.0,1.3043,969.63,6693.909038,6693.739357,9.0
1677.0,1.3043,969.63,6693.739357,6693.569677,9.0
1678.0,1.3043,969.63,6693.569677,6693.399996,9.0
1679.0,1.3043,969.63,6693.399996,6693.160027,9.0
1680.0,1.3043,969.63,6693.160027,6692.920058,9.0
1681.0,1.3043,969.63,6692.920058,6692.750377,9.0
1682.0,1.3043,969.63,6692.750377,6692.580697,9.0
1683.0,1.3043,969.63,6692.580697,6692.411016,9.0
1684.0,1.3043,969.63,6692.411016,6692.241336,9.0
1685.0,1.3043,969.63,6692.241336,6692.071655,9.0
1686.0,1.3043,969.63,6692.071655,6691.831686,9.0
1687.0,1.3043,969.63,6691.831686,6691.662005,9.0
1688.0,1.3043,969.63,6691.662005,6691.492325,9.0
1689.0,1.3043,969.63,6691.492325,6691.322644,9.0
1690.0,1.3043,969.63,6691.322644,6691.082675,9.0
1691.0,1.3043,969.63,6691.082675,6690.912994,9.0
1692.0,1.3043,969.63,6690.912994,6690.743313,9.0
1693.0,1.3043,969.63,6690.743313,6690.573633,9.0
1694.0,1.3043,969.63,6690.573633,6690.403952,9.0
1695.0,1.3043,969.63,6690.403952,6690.234272,9.0
1696.0,1.3043,969.63,6690.234272,6690.064591,9.0
1697.0,1.3043,969.63,6690.064591,6689.824622,9.0
1698.0,1.3043,969.63,6689.824622,6689.584652,9.0
1699.0,1.3043,969.63,6689.584652,6689.414971,9.0
2741.0,1.3043,945.56,6765.174815,6765.009347,9.0
2742.0,1.3043,945.56,6765.009347,6764.843879,9.0
2743.0,1.3043,945.56,6764.843879,6764.609871,9.0
2744.0,1.3043,945.56,6764.609871,6764.444403,9.0
2745.0,1.3043,945.56,6764.444403,6764.278935,9.0
2746.0,1.3043,945.56,6764.278935,6764.113467,9.0
2747.0,1.3043,945.56,6764.113467,6763.879459,9.0
2748.0,1.3043,945.56,6763.879459,6763.713991,9.0
2749.0,1.3043,945.56,6763.713991,6763.548523,9.0
2750.0,1.3043,945.56,6763.548523,6763.383054,9.0
2751.0,1.3043,945.56,6763.383054,6763.149047,9.0
2752.0,1.3043,945.56,6763.149047,6762.983579,9.0
2753.0,1.3043,945.56,6762.983579,6762.81811,9.0
2754.0,1.3043,945.56,6762.81811,6762.652642,9.0
2755.0,1.3043,945.56,6762.652642,6762.487174,9.0
2756.0,1.3043,945.56,6762.487174,6762.321706,9.0
2757.0,1.3043,945.56,6762.321706,6762.156237,9.0
2758.0,1.3043,945.56,6762.156237,6761.990769,9.0
2759.0,1.3043,945.56,6761.990769,6761.825301,9.0
2760.0,1.3043,945.56,6761.825301,6761.591293,9.0
2761.0,1.3043,945.56,6761.591293,6761.425825,9.0
2762.0,1.3043,945.56,6761.425825,6761.260357,9.0
2763.0,1.3043,945.56,6761.260357,6761.094889,9.0
2764.0,1.3043,945.56,6761.094889,6760.92942,9.0
2765.0,1.3043,945.56,6760.92942,6760.695413,9.0
2766.0,1.3043,945.56,6760.695413,6760.461405,9.0
2767.0,1.3043,945.56,6760.461405,6760.295937,9.0
2768.0,1.3043,945.56,6760.295937,6760.130469,9.0
2769.0,1.3043,945.56,6760.130469,6759.896461,9.0
2770.0,1.3043,945.56,6759.896461,6759.662454,9.0
2771.0,1.3043,945.56,6759.662454,6759.496986,9.0
2772.0,1.3043,945.56,6759.496986,6759.331517,9.0
2773.0,1.3043,945.56,6759.331517,6759.09751,9.0
2774.0,1.3043,945.56,6759.09751,6758.932042,9.0
2775.0,1.3043,945.56,6758.932042,6758.698034,9.0
2776.0,1.3043,945.56,6758.698034,6758.532566,9.0
2777.0,1.3043,945.56,6758.532566,6758.367098,9.0
2778.0,1.3043,945.56,6758.367098,6758.13309,9.0
2779.0,1.3043,945.56,6758.13309,6757.899083,9.0
2780.0,1.3043,945.56,6757.899083,6757.733614,9.0
2781.0,1.3043,945.56,6757.733614,6757.568146,9.0
2782.0,1.3043,945.56,6757.568146,6757.402678,9.0
2783.0,1.3043,945.56,6757.402678,6757.23721,9.0
2784.0,1.3043,945.56,6757.23721,6757.071741,9.0
2785.0,1.3043,945.56,6757.071741,6756.837734,9.0
2786.0,1.3043,945.56,6756.837734,6756.672265,9.0
2787.0,1.3043,945.56,6756.672265,6756.506797,9.0
2788.0,1.3043,945.56,6756.506797,6756.341329,9.0
2789.0,1.3043,945.56,6756.341329,6756.175861,9.0
2790.0,1.3043,945.56,6756.175861,6755.941853,9.0
2791.0,1.3043,945.56,6755.941853,6755.707846,9.0
2792.0,1.3043,945.56,6755.707846,6755.473838,9.0
2793.0,1.3043,945.56,6755.473838,6755.30837,9.0
2794.0,1.3043,945.56,6755.30837,6755.142902,9.0
2795.0,1.3043,945.56,6755.142902,6754.977433,9.0
2796.0,1.3043,945.56,6754.977433,6754.743426,9.0
2797.0,1.3043,945.56,6754.743426,6754.509418,9.0
2798.0,1.3043,945.56,6754.509418,6754.275411,9.0
2799.0,1.3043,945.56,6754.275411,6754.109942,9.0
2800.0,1.3043,945.56,6754.109942,6753.875935,9.0
2801.0,1.3043,945.56,6753.875935,6753.641927,9.0
2802.0,1.3043,945.56,6753.641927,6753.407919,9.0
2803.0,1.3043,945.56,6753.407919,6753.173912,9.0
2804.0,1.3043,945.56,6753.173912,6753.008443,9.0
2805.0,1.3043,945.56,6753.008443,6752.774435,9.0
2806.0,1.3043,945.56,6752.774435,6752.608967,9.0
2807.0,1.3043,945.56,6752.608967,6752.374959,9.0
2808.0,1.3043,945.56,6752.374959,6752.20949,9.0
2809.0,1.3043,945.56,6752.20949,6752.044021,9.0
2810.0,1.3043,945.56,6752.044021,6751.878552,9.0
2811.0,1.3043,945.56,6751.878552,6751.713083,9.0
2812.0,1.3043,945.56,6751.713083,6751.547615,9.0
2813.0,1.3043,945.56,6751.547615,6751.382146,9.0
2814.0,1.3043,945.56,6751.382146,6751.216677,9.0
2815.0,1.3043,945.56,6751.216677,6751.051207,9.0
2816.0,1.3043,945.56,6751.051207,6750.885738,9.0
2817.0,1.3043,945.56,6750.885738,6750.720269,9.0
2818.0,1.3043,945.56,6750.720269,6750.5548,9.0
2819.0,1.3043,945.56,6750.5548,6750.389331,9.0
2820.0,1.3043,945.56,6750.389331,6750.223861,9.0
2821.0,1.3043,945.56,6750.223861,6750.058392,9.0
2822.0,1.3043,945.56,6750.058392,6749.892922,9.0
2823.0,1.3043,945.56,6749.892922,6749.727453,9.0
2824.0,1.3043,945.56,6749.727453,6749.561983,9.0
2825.0,1.3043,945.56,6749.561983,6749.396513,9.0
2826.0,1.3043,945.56,6749.396513,6749.231044,9.0
2827.0,1.3043,945.56,6749.231044,6749.065574,9.0
2828.0,1.3043,945.56,6749.065574,6748.900104,9.0
2829.0,1.3043,945.56,6748.900104,6748.734634,9.0
2830.0,1.3043,945.56,6748.734634,6748.569164,9.0
2831.0,1.3043,945.56,6748.569164,6748.403694,9.0
2832.0,1.3043,945.56,6748.403694,6748.238223,9.0
2833.0,1.3043,945.56,6748.238223,6748.072753,9.0
2834.0,1.3043,945.56,6748.072753,6747.907283,9.0
2835.0,1.3043,945.56,6747.907283,6747.741812,9.0
2836.0,1.3043,945.56,6747.741812,6747.576342,9.0
2837.0,1.3043,945.56,6747.576342,6747.410871,9.0
2838.0,1.3043,945.56,6747.410871,6747.2454,9.0
2839.0,1.3043,945.56,6747.2454,6747.079929,9.0
2840.0,1.3043,945.56,6747.079929,6746.914458,9.0
2841.0,1.3043,945.56,6746.914458,6746.748987,9.0
2842.0,1.3043,945.56,6746.748987,6746.583516,9.0
2843.0,1.3043,945.56,6746.583516,6746.418045,9.0
2844.0,1.3043,945.56,6746.418045,6746.252574,9.0
2845.0,1.3043,945.56,6746.252574,6746.087102,9.0
2846.0,1.3043,945.56,6746.087102,6745.921631,9.0
2847.0,1.3043,945.56,6745.921631,6745.756159,9.0
2848.0,1.3043,945.56,6745.756159,6745.590688,9.0
2849.0,1.3043,945.56,6745.590688,6745.425216,9.0
2850.0,1.3043,945.56,6745.425216,6745.259744,9.0
2851.0,1.3043,945.56,6745.259744,6745.094272,9.0
2852.0,1.3043,945.56,6745.094272,6744.928799,9.0
2853.0,1.3043,945.56,6744.928799,6744.763327,9.0
2854.0,1.3043,945.56,6744.763327,6744.597855,9.0
2855.0,1.3043,945.56,6744.597855,6744.432382,9.0
2856.0,1.3043,945.56,6744.432382,6744.26691,9.0
2857.0,1.3043,945.56,6744.26691,6744.032899,9.0
2858.0,1.3043,945.56,6744.032899,6743.798888,9.0
2859.0,1.3043,945.56,6743.798888,6743.564877,9.0
2860.0,1.3043,945.56,6743.564877,6743.330866,9.0
2861.0,1.3043,945.56,6743.330866,6743.165393,9.0
2862.0,1.3043,945.56,6743.165393,6742.99992,9.0
2863.0,1.3043,945.56,6742.99992,6742.834446,9.0
2864.0,1.3043,945.56,6742.834446,6742.600435,9.0
2865.0,1.3043,945.56,6742.600435,6742.434961,9.0
2866.0,1.3043,945.56,6742.434961,6742.269487,9.0
2867.0,1.3043,945.56,6742.269487,6742.104013,9.0
2868.0,1.3043,945.56,6742.104013,6741.938539,9.0
2869.0,1.3043,945.56,6741.938539,6741.704527,9.0
2870.0,1.3043,945.56,6741.704527,6741.470515,9.0
2871.0,1.3043,945.56,6741.470515,6741.30504,9.0
2872.0,1.3043,945.56,6741.30504,6741.139566,9.0
2873.0,1.3043,945.56,6741.139566,6740.974091,9.0
2874.0,1.3043,945.56,6740.974091,6740.740078,9.0
2875.0,1.3043,945.56,6740.740078,6740.57461,9.0
2876.0,1.3043,945.56,6740.57461,6740.409142,9.0
2877.0,1.3043,945.56,6740.409142,6740.175129,9.0
2878.0,1.3043,945.56,6740.175129,6739.941117,9.0
2879.0,1.3043,945.56,6739.941117,6739.707104,9.0
2880.0,1.3043,945.56,6739.707104,6739.541636,9.0
2881.0,1.3043,945.56,6739.541636,6739.307623,9.0
2882.0,1.3043,945.56,6739.307623,6739.142147,9.0
2883.0,1.3043,945.56,6739.142147,6738.976671,9.0
2884.0,1.3043,945.56,6738.976671,6738.811195,9.0
2885.0,1.3043,945.56,6738.811195,6738.645719,9.0
2886.0,1.3043,945.56,6738.645719,6738.480242,9.0
2887.0,1.3043,945.56,6738.480242,6738.314765,9.0
2888.0,1.3043,945.56,6738.314765,6738.149288,9.0
2889.0,1.3043,945.56,6738.149288,6737.915275,9.0
2890.0,1.3043,945.56,6737.915275,6737.681261,9.0
2891.0,1.3043,945.56,6737.681261,6737.447247,9.0
2892.0,1.3043,945.56,6737.447247,6737.213233,9.0
2893.0,1.3043,945.56,6737.213233,6737.047765,9.0
2894.0,1.3043,945.56,6737.047765,6736.882296,9.0
2895.0,1.3043,945.56,6736.882296,6736.648282,9.0
2896.0,1.3043,945.56,6736.648282,6736.414268,9.0
2897.0,1.3043,945.56,6736.414268,6736.2488,9.0
2898.0,1.3043,945.56,6736.2488,6736.083331,9.0
2899.0,1.3043,945.56,6736.083331,6735.849317,9.0
2900.0,1.3043,945.56,6735.849317,6735.615302,9.0
2901.0,1.3043,945.56,6735.615302,6735.449834,9.0
2902.0,1.3043,945.56,6735.449834,6735.284366,9.0
2903.0,1.3043,945.56,6735.284366,6735.050351,9.0
2904.0,1.3043,945.56,6735.050351,6734.816336,9.0
2905.0,1.3043,945.56,6734.816336,6734.650868,9.0
2906.0,1.3043,945.56,6734.650868,6734.4854,9.0
2907.0,1.3043,945.56,6734.4854,6734.251385,9.0
2908.0,1.3043,945.56,6734.251385,6734.01737,9.0
2909.0,1.3043,945.56,6734.01737,6733.851901,9.0
2910.0,1.3043,945.56,6733.851901,6733.686433,9.0
2911.0,1.3043,945.56,6733.686433,6733.452418,9.0
2912.0,1.3043,945.56,6733.452418,6733.218403,9.0
2913.0,1.3043,945.56,6733.218403,6732.98421,9.0
2914.0,1.3043,945.56,6732.98421,6732.750194,9.0
2915.0,1.3043,945.56,6732.750194,6732.516177,9.0
2916.0,1.3043,945.56,6732.516177,6732.28216,9.0
2917.0,1.3043,945.56,6732.28216,6732.116691,9.0
2918.0,1.3043,945.56,6732.116691,6731.951223,9.0
2919.0,1.3043,945.56,6731.951223,6731.717206,9.0
2920.0,1.3043,945.56,6731.717206,6731.483189,9.0
2921.0,1.3043,945.56,6731.483189,6731.31772,9.0
2922.0,1.3043,945.56,6731.31772,6731.152252,9.0
2923.0,1.3043,945.56,6731.152252,6730.986784,9.0
2924.0,1.3043,945.56,6730.986784,6730.821315,9.0
2925.0,1.3043,945.56,6730.821315,6730.655847,9.0
2926.0,1.3043,945.56,6730.655847,6730.490379,9.0
2927.0,1.3043,945.56,6730.490379,6730.324911,9.0
2928.0,1.3043,945.56,6730.324911,6730.090893,9.0
2929.0,1.3043,945.56,6730.090893,6729.925425,9.0
2930.0,1.3043,945.56,6729.925425,6729.759957,9.0
2931.0,1.3043,945.56,6729.759957,6729.594488,9.0
2932.0,1.3043,945.56,6729.594488,6729.42902,9.0
2933.0,1.3043,945.56,6729.42902,6729.263552,9.0
2934.0,1.3043,945.56,6729.263552,6729.098084,9.0
2935.0,1.3043,945.56,6729.098084,6728.932615,9.0
2936.0,1.3043,945.56,6728.932615,6728.767147,9.0
2937.0,1.3043,945.56,6728.767147,6728.533129,9.0
2938.0,1.3043,945.56,6728.533129,6728.367661,9.0
2939.0,1.3043,945.56,6728.367661,6728.202193,9.0
2940.0,1.3043,945.56,6728.202193,6728.036724,9.0
2941.0,1.3043,945.56,6728.036724,6727.871256,9.0
2942.0,1.3043,945.56,6727.871256,6727.637238,9.0
2943.0,1.3043,945.56,6727.637238,6727.47177,9.0
2944.0,1.3043,945.56,6727.47177,6727.306302,9.0
2945.0,1.3043,945.56,6727.306302,6727.140833,9.0
2946.0,1.3043,840.99,6727.140833,6726.993665,9.0
2947.0,1.3043,840.99,6726.993665,6726.846496,9.0
2948.0,1.3043,840.99,6726.846496,6726.699327,9.0
2949.0,1.3043,840.99,6726.699327,6726.552158,9.0
2950.0,1.3043,840.99,6726.552158,6726.404989,9.0
2951.0,1.3043,840.99,6726.404989,6726.25782,9.0
2952.0,1.3043,840.99,6726.25782,6726.049682,9.0
2953.0,1.3043,840.99,6726.049682,6725.898711,9.0
2954.0,1.3043,840.99,6725.898711,6725.690575,9.0
2955.0,1.3043,840.99,6725.690575,6725.543406,9.0
2956.0,1.3043,840.99,6725.543406,6725.396237,9.0
2957.0,1.3043,840.99,6725.396237,6725.249068,9.0
2958.0,1.3043,840.99,6725.249068,6725.101899,9.0
2959.0,1.3043,840.99,6725.101899,6724.95473,9.0
2960.0,1.3043,840.99,6724.95473,6724.746595,9.0
2961.0,1.3043,840.99,6724.746595,6724.599426,9.0
2962.0,1.3043,840.99,6724.599426,6724.452257,9.0
2963.0,1.3043,840.99,6724.452257,6724.244121,9.0
2964.0,1.3043,840.99,6724.244121,6724.035985,9.0
2965.0,1.3043,840.99,6724.035985,6723.888816,9.0
2966.0,1.3043,840.99,6723.888816,6723.741647,9.0
2967.0,1.3043,840.99,6723.741647,6723.594478,9.0
2968.0,1.3043,840.99,6723.594478,6723.447309,9.0
2969.0,1.3043,840.99,6723.447309,6723.30014,9.0
2970.0,1.3043,840.99,6723.30014,6723.152971,9.0
2971.0,1.3043,840.99,6723.152971,6723.005802,9.0
2972.0,1.3043,840.99,6723.005802,6722.858633,9.0
2973.0,1.3043,840.99,6722.858633,6722.711464,9.0
2974.0,1.3043,840.99,6722.711464,6722.564295,9.0
2975.0,1.3043,840.99,6722.564295,6722.417126,9.0
2976.0,1.3043,840.99,6722.417126,6722.269957,9.0
2977.0,1.3043,840.99,6722.269957,6722.061821,9.0
2978.0,1.3043,840.99,6722.061821,6721.914652,9.0
2979.0,1.3043,840.99,6721.914652,6721.767483,9.0
2980.0,1.3043,840.99,6721.767483,6721.620314,9.0
2981.0,1.3043,840.99,6721.620314,6721.473145,9.0
2982.0,1.3043,840.99,6721.473145,6721.265009,9.0
2983.0,1.3043,840.99,6721.265009,6721.11784,9.0
2984.0,1.3043,840.99,6721.11784,6720.970671,9.0
2985.0,1.3043,840.99,6720.970671,6720.823502,9.0
2986.0,1.3043,840.99,6720.823502,6720.676333,9.0
2987.0,1.3043,840.99,6720.676333,6720.529164,9.0
2988.0,1.3043,840.99,6720.529164,6720.381995,9.0
2989.0,1.3043,840.99,6720.381995,6720.234826,9.0
2990.0,1.3043,840.99,6720.234826,6720.087657,9.0
2991.0,1.3043,840.99,6720.087657,6719.940488,9.0
2992.0,1.3043,840.99,6719.940488,6719.732352,9.0
2993.0,1.3043,840.99,6719.732352,6719.581919,9.0
2994.0,1.3043,840.99,6719.581919,6719.373784,9.0
2995.0,1.3043,840.99,6719.373784,6719.16565,9.0
2996.0,1.3043,840.99,6719.16565,6719.018481,9.0
2997.0,1.3043,840.99,6719.018481,6718.871312,9.0
2998.0,1.3043,840.99,6718.871312,6718.663177,9.0
2999.0,1.3043,840.99,6718.663177,6718.516008,9.0
3000.0,1.3043,840.99,6718.516008,6718.368839,9.0
3001.0,1.3043,840.99,6718.368839,6718.221671,9.0
3002.0,1.3043,840.99,6718.221671,6718.074502,9.0
3003.0,1.3043,840.99,6718.074502,6717.927333,9.0
3004.0,1.3043,840.99,6717.927333,6717.719198,9.0
3005.0,1.3043,840.99,6717.719198,6717.572029,9.0
3006.0,1.3043,840.99,6717.572029,6717.42486,9.0
3007.0,1.3043,840.99,6717.42486,6717.216725,9.0
3008.0,1.3043,840.99,6717.216725,6717.00859,9.0
3009.0,1.3043,840.99,6717.00859,6716.861421,9.0
3010.0,1.3043,840.99,6716.861421,6716.714252,9.0
3011.0,1.3043,840.99,6716.714252,6716.567083,9.0
3012.0,1.3043,840.99,6716.567083,6716.358948,9.0
3013.0,1.3043,840.99,6716.358948,6716.211779,9.0
3014.0,1.3043,840.99,6716.211779,6716.06461,9.0
3015.0,1.3043,840.99,6716.06461,6715.917441,9.0
3016.0,1.3043,840.99,6715.917441,6715.770272,9.0
3017.0,1.3043,840.99,6715.770272,6715.562137,9.0
3018.0,1.3043,840.99,6715.562137,6715.414968,9.0
3019.0,1.3043,840.99,6715.414968,6715.267799,9.0
3020.0,1.3043,840.99,6715.267799,6715.12063,9.0
3021.0,1.3043,840.99,6715.12063,6714.912495,9.0
3022.0,1.3043,840.99,6714.912495,6714.765326,9.0
3023.0,1.3043,840.99,6714.765326,6714.618157,9.0
3024.0,1.3043,840.99,6714.618157,6714.470988,9.0
3025.0,1.3043,840.99,6714.470988,6714.323819,9.0
3026.0,1.3043,840.99,6714.323819,6714.17665,9.0
3027.0,1.3043,840.99,6714.17665,6713.968514,9.0
3028.0,1.3043,840.99,6713.968514,6713.821345,9.0
3029.0,1.3043,840.99,6713.821345,6713.61321,9.0
3030.0,1.3043,840.99,6713.61321,6713.405074,9.0
3031.0,1.3043,840.99,6713.405074,6713.257905,9.0
3032.0,1.3043,840.99,6713.257905,6713.110736,9.0
3033.0,1.3043,840.99,6713.110736,6712.902442,9.0
3034.0,1.3043,840.99,6712.902442,6712.694305,9.0
3035.0,1.3043,840.99,6712.694305,6712.547136,9.0
3036.0,1.3043,840.99,6712.547136,6712.399967,9.0
3037.0,1.3043,840.99,6712.399967,6712.252798,9.0
