Element Number,Radius,Flow Rate,Inlet Pressure,Outlet Pressure,Shear Stress,Order
2474.0,0.94518,950.25,5908.557481,5907.9656,4.814417002313722,8.0
2475.0,0.94518,950.25,5907.9656,5907.373719,4.814417002313722,8.0
2476.0,0.94518,950.25,5907.373719,5906.781837,4.814417002313722,8.0
2477.0,0.94518,950.25,5906.781837,5906.189956,4.814417002313722,8.0
2478.0,0.94518,883.55,5906.189956,5905.639621,4.476483180630664,8.0
2479.0,0.94518,883.55,5905.639621,5905.089286,4.476483180630664,8.0
2480.0,0.94518,883.55,5905.089286,5904.53895,4.476483180630664,8.0
2481.0,0.94518,883.55,5904.53895,5903.988615,4.476483180630664,8.0
2482.0,0.94518,883.55,5903.988615,5903.43828,4.476483180630664,8.0
2483.0,0.94518,883.55,5903.43828,5902.887945,4.476483180630664,8.0
2484.0,0.94518,883.55,5902.887945,5902.337609,4.476483180630664,8.0
2485.0,0.94518,883.55,5902.337609,5901.787274,4.476483180630664,8.0
2486.0,0.94518,883.55,5901.787274,5901.236939,4.476483180630664,8.0
2487.0,0.94518,883.55,5901.236939,5900.686604,4.476483180630664,8.0
2488.0,0.94518,883.55,5900.686604,5900.136268,4.476483180630664,8.0
2489.0,0.94518,883.55,5900.136268,5899.585933,4.476483180630664,8.0
2490.0,0.94518,883.55,5899.585933,5899.035598,4.476483180630664,8.0
2491.0,0.94518,883.55,5899.035598,5898.485263,4.476483180630664,8.0
2492.0,0.94518,883.55,5898.485263,5897.934927,4.476483180630664,8.0
2493.0,0.94518,883.55,5897.934927,5897.384592,4.476483180630664,8.0
2494.0,0.94518,883.55,5897.384592,5896.834257,4.476483180630664,8.0
2495.0,0.94518,883.55,5896.834257,5896.283922,4.476483180630664,8.0
2496.0,0.94518,883.55,5896.283922,5895.50563,4.476483180630664,8.0
2497.0,0.94518,883.55,5895.50563,5894.955295,4.476483180630664,8.0
2498.0,0.94518,883.55,5894.955295,5894.404959,4.476483180630664,8.0
2499.0,0.94518,883.55,5894.404959,5893.854624,4.476483180630664,8.0
2500.0,0.94518,883.55,5893.854624,5893.304289,4.476483180630664,8.0
2501.0,0.94518,883.55,5893.304289,5892.753954,4.476483180630664,8.0
2502.0,0.94518,883.55,5892.753954,5892.203618,4.476483180630664,8.0
2503.0,0.94518,883.55,5892.203618,5891.653283,4.476483180630664,8.0
2504.0,0.94518,883.55,5891.653283,5891.102948,4.476483180630664,8.0
2505.0,0.94518,883.55,5891.102948,5890.324656,4.476483180630664,8.0
2506.0,0.94518,883.55,5890.324656,5889.774321,4.476483180630664,8.0
2507.0,0.94518,883.55,5889.774321,5889.223985,4.476483180630664,8.0
2508.0,0.94518,883.55,5889.223985,5888.67365,4.476483180630664,8.0
2509.0,0.94518,883.55,5888.67365,5887.895358,4.476483180630664,8.0
2510.0,0.94518,883.55,5887.895358,5887.345023,4.476483180630664,8.0
2511.0,0.94518,883.55,5887.345023,5886.794688,4.476483180630664,8.0
2512.0,0.94518,883.55,5886.794688,5886.244353,4.476483180630664,8.0
2513.0,0.94518,883.55,5886.244353,5885.466061,4.476483180630664,8.0
2514.0,0.94518,883.55,5885.466061,5884.915726,4.476483180630664,8.0
2515.0,0.94518,883.55,5884.915726,5884.36539,4.476483180630664,8.0
2516.0,0.94518,883.55,5884.36539,5883.587099,4.476483180630664,8.0
2517.0,0.94518,883.55,5883.587099,5883.036763,4.476483180630664,8.0
2518.0,0.94518,883.55,5883.036763,5882.258472,4.476483180630664,8.0
2519.0,0.94518,883.55,5882.258472,5881.708136,4.476483180630664,8.0
2520.0,0.94518,883.55,5881.708136,5880.929845,4.476483180630664,8.0
2521.0,0.94518,883.55,5880.929845,5880.379509,4.476483180630664,8.0
2522.0,0.94518,883.55,5880.379509,5879.829174,4.476483180630664,8.0
2523.0,0.94518,883.55,5879.829174,5879.050883,4.476483180630664,8.0
2524.0,0.94518,883.55,5879.050883,5878.500547,4.476483180630664,8.0
2525.0,0.94518,883.55,5878.500547,5877.722256,4.476483180630664,8.0
2526.0,0.94518,883.55,5877.722256,5877.17192,4.476483180630664,8.0
2527.0,0.94518,883.55,5877.17192,5876.393629,4.476483180630664,8.0
2528.0,0.94518,883.55,5876.393629,5875.615337,4.476483180630664,8.0
2529.0,0.94518,883.55,5875.615337,5874.837045,4.476483180630664,8.0
2530.0,0.94518,883.55,5874.837045,5874.28671,4.476483180630664,8.0
2531.0,0.94518,883.55,5874.28671,5873.508419,4.476483180630664,8.0
2532.0,0.94518,883.55,5873.508419,5872.730127,4.476483180630664,8.0
2533.0,0.94518,883.55,5872.730127,5872.179792,4.476483180630664,8.0
2534.0,0.94518,883.55,5872.179792,5871.629457,4.476483180630664,8.0
2535.0,0.94518,883.55,5871.629457,5870.851165,4.476483180630664,8.0
2536.0,0.94518,883.55,5870.851165,5870.30083,4.476483180630664,8.0
2537.0,0.94518,883.55,5870.30083,5869.522538,4.476483180630664,8.0
2538.0,0.94518,883.55,5869.522538,5868.972203,4.476483180630664,8.0
2539.0,0.94518,883.55,5868.972203,5868.193911,4.476483180630664,8.0
2540.0,0.94518,883.55,5868.193911,5867.643576,4.476483180630664,8.0
2541.0,0.94518,883.55,5867.643576,5866.865285,4.476483180630664,8.0
2542.0,0.94518,883.55,5866.865285,5866.314949,4.476483180630664,8.0
2543.0,0.94518,883.55,5866.314949,5865.764614,4.476483180630664,8.0
2544.0,0.94518,883.55,5865.764614,5864.986322,4.476483180630664,8.0
2545.0,0.94518,883.55,5864.986322,5864.435987,4.476483180630664,8.0
2546.0,0.94518,883.55,5864.435987,5863.657696,4.476483180630664,8.0
2547.0,0.94518,883.55,5863.657696,5863.10736,4.476483180630664,8.0
2548.0,0.94518,883.55,5863.10736,5862.557025,4.476483180630664,8.0
2549.0,0.94518,883.55,5862.557025,5861.778734,4.476483180630664,8.0
2550.0,0.94518,883.55,5861.778734,5861.000442,4.476483180630664,8.0
2551.0,0.94518,883.55,5861.000442,5860.22215,4.476483180630664,8.0
2552.0,0.94518,883.55,5860.22215,5859.443859,4.476483180630664,8.0
2553.0,0.94518,883.55,5859.443859,5858.893524,4.476483180630664,8.0
2554.0,0.94518,883.55,5858.893524,5858.115232,4.476483180630664,8.0
2555.0,0.94518,883.55,5858.115232,5857.564897,4.476483180630664,8.0
2556.0,0.94518,883.55,5857.564897,5857.014562,4.476483180630664,8.0
2557.0,0.94518,883.55,5857.014562,5856.464226,4.476483180630664,8.0
2558.0,0.94518,883.55,5856.464226,5855.685935,4.476483180630664,8.0
2559.0,0.94518,883.55,5855.685935,5855.135599,4.476483180630664,8.0
2560.0,0.94518,883.55,5855.135599,5854.357308,4.476483180630664,8.0
2561.0,0.94518,883.55,5854.357308,5853.806973,4.476483180630664,8.0
2562.0,0.94518,883.55,5853.806973,5853.256637,4.476483180630664,8.0
2563.0,0.94518,883.55,5853.256637,5852.478346,4.476483180630664,8.0
2564.0,0.94518,883.55,5852.478346,5851.92801,4.476483180630664,8.0
2565.0,0.94518,883.55,5851.92801,5851.377675,4.476483180630664,8.0
2566.0,0.94518,883.55,5851.377675,5850.82734,4.476483180630664,8.0
2567.0,0.94518,883.55,5850.82734,5850.277005,4.476483180630664,8.0
2568.0,0.94518,883.55,5850.277005,5849.726669,4.476483180630664,8.0
2569.0,0.94518,883.55,5849.726669,5848.948378,4.476483180630664,8.0
2570.0,0.94518,883.55,5848.948378,5848.398043,4.476483180630664,8.0
2571.0,0.94518,883.55,5848.398043,5847.847707,4.476483180630664,8.0
2572.0,0.94518,883.55,5847.847707,5847.069416,4.476483180630664,8.0
2573.0,0.94518,883.55,5847.069416,5846.51908,4.476483180630664,8.0
2574.0,0.94518,883.55,5846.51908,5845.740789,4.476483180630664,8.0
2575.0,0.94518,883.55,5845.740789,5845.190453,4.476483180630664,8.0
2576.0,0.94518,883.55,5845.190453,5844.412162,4.476483180630664,8.0
2577.0,0.94518,883.55,5844.412162,5843.861826,4.476483180630664,8.0
2578.0,0.94518,883.55,5843.861826,5843.311491,4.476483180630664,8.0
2579.0,0.94518,883.55,5843.311491,5842.761156,4.476483180630664,8.0
2580.0,0.94518,883.55,5842.761156,5841.982864,4.476483180630664,8.0
2581.0,0.94518,883.55,5841.982864,5841.432529,4.476483180630664,8.0
2582.0,0.94518,883.55,5841.432529,5840.654237,4.476483180630664,8.0
2583.0,0.94518,883.55,5840.654237,5840.103902,4.476483180630664,8.0
2584.0,0.94518,883.55,5840.103902,5839.553567,4.476483180630664,8.0
2585.0,0.94518,883.55,5839.553567,5839.003231,4.476483180630664,8.0
2586.0,0.94518,883.55,5839.003231,5838.22494,4.476483180630664,8.0
2587.0,0.94518,883.55,5838.22494,5837.674604,4.476483180630664,8.0
2588.0,0.94518,883.55,5837.674604,5837.124269,4.476483180630664,8.0
2589.0,0.94518,883.55,5837.124269,5836.573934,4.476483180630664,8.0
2590.0,0.94518,883.55,5836.573934,5835.795642,4.476483180630664,8.0
2591.0,0.94518,883.55,5835.795642,5835.245307,4.476483180630664,8.0
2592.0,0.94518,883.55,5835.245307,5834.467015,4.476483180630664,8.0
2593.0,0.94518,883.55,5834.467015,5833.91668,4.476483180630664,8.0
2594.0,0.94518,883.55,5833.91668,5833.366345,4.476483180630664,8.0
2595.0,0.94518,883.55,5833.366345,5832.588053,4.476483180630664,8.0
2596.0,0.94518,883.55,5832.588053,5832.037717,4.476483180630664,8.0
2597.0,0.94518,883.55,5832.037717,5831.259425,4.476483180630664,8.0
2598.0,0.94518,883.55,5831.259425,5830.70909,4.476483180630664,8.0
2599.0,0.94518,883.55,5830.70909,5829.930798,4.476483180630664,8.0
2600.0,0.94518,883.55,5829.930798,5829.380463,4.476483180630664,8.0
2601.0,0.94518,883.55,5829.380463,5828.830128,4.476483180630664,8.0
2602.0,0.94518,883.55,5828.830128,5828.279792,4.476483180630664,8.0
2603.0,0.94518,883.55,5828.279792,5827.5015,4.476483180630664,8.0
2604.0,0.94518,883.55,5827.5015,5826.951165,4.476483180630664,8.0
2605.0,0.94518,883.55,5826.951165,5826.40083,4.476483180630664,8.0
2606.0,0.94518,883.55,5826.40083,5825.850495,4.476483180630664,8.0
2607.0,0.94518,883.55,5825.850495,5825.072203,4.476483180630664,8.0
2608.0,0.94518,883.55,5825.072203,5824.521867,4.476483180630664,8.0
2609.0,0.94518,883.55,5824.521867,5823.743575,4.476483180630664,8.0
2610.0,0.94518,883.55,5823.743575,5823.19324,4.476483180630664,8.0
2611.0,0.94518,883.55,5823.19324,5822.414948,4.476483180630664,8.0
2612.0,0.94518,883.55,5822.414948,5821.864613,4.476483180630664,8.0
2613.0,0.94518,883.55,5821.864613,5821.08632,4.476483180630664,8.0
2614.0,0.94518,883.55,5821.08632,5820.535985,4.476483180630664,8.0
2615.0,0.94518,883.55,5820.535985,5819.757693,4.476483180630664,8.0
2616.0,0.94518,883.55,5819.757693,5819.207358,4.476483180630664,8.0
2617.0,0.94518,883.55,5819.207358,5818.429065,4.476483180630664,8.0
2618.0,0.94518,883.55,5818.429065,5817.650773,4.476483180630664,8.0
2619.0,0.94518,883.55,5817.650773,5816.871891,4.476483180630664,8.0
2620.0,0.94518,883.55,5816.871891,5816.321555,4.476483180630664,8.0
2621.0,0.94518,883.55,5816.321555,5815.543261,4.476483180630664,8.0
2622.0,0.94518,883.55,5815.543261,5814.992926,4.476483180630664,8.0
2623.0,0.94518,883.55,5814.992926,5814.214632,4.476483180630664,8.0
2624.0,0.94518,883.55,5814.214632,5813.664297,4.476483180630664,8.0
2625.0,0.94518,883.55,5813.664297,5813.113962,4.476483180630664,8.0
2626.0,0.94518,883.55,5813.113962,5812.335667,4.476483180630664,8.0
2627.0,0.94518,883.55,5812.335667,5811.785332,4.476483180630664,8.0
2628.0,0.94518,883.55,5811.785332,5811.234997,4.476483180630664,8.0
2629.0,0.94518,883.55,5811.234997,5810.456703,4.476483180630664,8.0
2630.0,0.94518,883.55,5810.456703,5809.906367,4.476483180630664,8.0
2631.0,0.94518,883.55,5809.906367,5809.128073,4.476483180630664,8.0
2632.0,0.94518,883.55,5809.128073,5808.577738,4.476483180630664,8.0
2633.0,0.94518,883.55,5808.577738,5808.027402,4.476483180630664,8.0
2634.0,0.94518,883.55,5808.027402,5807.249108,4.476483180630664,8.0
2635.0,0.94518,883.55,5807.249108,5806.470813,4.476483180630664,8.0
2636.0,0.94518,883.55,5806.470813,5805.920478,4.476483180630664,8.0
2637.0,0.94518,883.55,5805.920478,5805.142183,4.476483180630664,8.0
2638.0,0.94518,883.55,5805.142183,5804.363888,4.476483180630664,8.0
2639.0,0.94518,883.55,5804.363888,5803.585593,4.476483180630664,8.0
2640.0,0.94518,883.55,5803.585593,5803.035258,4.476483180630664,8.0
2641.0,0.94518,883.55,5803.035258,5802.484923,4.476483180630664,8.0
2642.0,0.94518,883.55,5802.484923,5801.706628,4.476483180630664,8.0
2643.0,0.94518,883.55,5801.706628,5800.928333,4.476483180630664,8.0
2644.0,0.94518,883.55,5800.928333,5800.377997,4.476483180630664,8.0
2645.0,0.94518,883.55,5800.377997,5799.599702,4.476483180630664,8.0
2646.0,0.94518,883.55,5799.599702,5798.821407,4.476483180630664,8.0
2647.0,0.94518,883.55,5798.821407,5798.271071,4.476483180630664,8.0
2648.0,0.94518,883.55,5798.271071,5797.720736,4.476483180630664,8.0
2649.0,0.94518,883.55,5797.720736,5796.942441,4.476483180630664,8.0
2650.0,0.94518,883.55,5796.942441,5796.392099,4.476483180630664,8.0
2651.0,0.94518,883.55,5796.392099,5795.613804,4.476483180630664,8.0
2652.0,0.94518,883.55,5795.613804,5795.063468,4.476483180630664,8.0
2653.0,0.94518,883.55,5795.063468,5794.513133,4.476483180630664,8.0
2654.0,0.94518,883.55,5794.513133,5793.962798,4.476483180630664,8.0
2655.0,0.94518,883.55,5793.962798,5793.184502,4.476483180630664,8.0
2656.0,0.94518,883.55,5793.184502,5792.405256,4.476483180630664,8.0
2657.0,0.94518,883.55,5792.405256,5791.854921,4.476483180630664,8.0
2658.0,0.94518,883.55,5791.854921,5791.076627,4.476483180630664,8.0
2659.0,0.94518,883.55,5791.076627,5790.298332,4.476483180630664,8.0
2660.0,0.94518,883.55,5790.298332,5789.747997,4.476483180630664,8.0
2661.0,0.94518,883.55,5789.747997,5789.197662,4.476483180630664,8.0
2662.0,0.94518,883.55,5789.197662,5788.419368,4.476483180630664,8.0
2663.0,0.94518,883.55,5788.419368,5787.641073,4.476483180630664,8.0
2664.0,0.94518,883.55,5787.641073,5787.090738,4.476483180630664,8.0
2665.0,0.94518,883.55,5787.090738,5786.540403,4.476483180630664,8.0
2666.0,0.94518,883.55,5786.540403,5785.762108,4.476483180630664,8.0
2667.0,0.94518,883.55,5785.762108,5785.211768,4.476483180630664,8.0
2668.0,0.94518,883.55,5785.211768,5784.433473,4.476483180630664,8.0
2669.0,0.94518,883.55,5784.433473,5783.883138,4.476483180630664,8.0
2670.0,0.94518,883.55,5783.883138,5783.332803,4.476483180630664,8.0
2671.0,0.94518,883.55,5783.332803,5782.554508,4.476483180630664,8.0
2672.0,0.94518,883.55,5782.554508,5781.776213,4.476483180630664,8.0
2673.0,0.94518,883.55,5781.776213,5781.225877,4.476483180630664,8.0
2674.0,0.94518,883.55,5781.225877,5780.447582,4.476483180630664,8.0
2675.0,0.94518,883.55,5780.447582,5779.669287,4.476483180630664,8.0
2676.0,0.94518,883.55,5779.669287,5779.118952,4.476483180630664,8.0
2677.0,0.94518,883.55,5779.118952,5778.568616,4.476483180630664,8.0
2678.0,0.94518,883.55,5778.568616,5778.018281,4.476483180630664,8.0
2679.0,0.94518,883.55,5778.018281,5777.239986,4.476483180630664,8.0
2680.0,0.94518,883.55,5777.239986,5776.68965,4.476483180630664,8.0
2681.0,0.94518,883.55,5776.68965,5775.911355,4.476483180630664,8.0
2682.0,0.94518,883.55,5775.911355,5775.361019,4.476483180630664,8.0
2683.0,0.94518,883.55,5775.361019,5774.582724,4.476483180630664,8.0
2684.0,0.94518,883.55,5774.582724,5774.032388,4.476483180630664,8.0
2685.0,0.94518,883.55,5774.032388,5773.254093,4.476483180630664,8.0
2686.0,0.94518,883.55,5773.254093,5772.475796,4.476483180630664,8.0
2687.0,0.94518,883.55,5772.475796,5771.6975,4.476483180630664,8.0
2688.0,0.94518,883.55,5771.6975,5771.147165,4.476483180630664,8.0
2689.0,0.94518,883.55,5771.147165,5770.368869,4.476483180630664,8.0
2690.0,0.94518,883.55,5770.368869,5769.590572,4.476483180630664,8.0
2691.0,0.94518,883.55,5769.590572,5768.812276,4.476483180630664,8.0
2692.0,0.94518,883.55,5768.812276,5768.26194,4.476483180630664,8.0
2693.0,0.94518,883.55,5768.26194,5767.483644,4.476483180630664,8.0
2694.0,0.94518,883.55,5767.483644,5766.933308,4.476483180630664,8.0
2695.0,0.94518,883.55,5766.933308,5766.155012,4.476483180630664,8.0
2696.0,0.94518,883.55,5766.155012,5765.604676,4.476483180630664,8.0
2697.0,0.94518,883.55,5765.604676,5765.054341,4.476483180630664,8.0
2698.0,0.94518,883.55,5765.054341,5764.276044,4.476483180630664,8.0
2699.0,0.94518,883.55,5764.276044,5763.497747,4.476483180630664,8.0
2700.0,0.94518,883.55,5763.497747,5762.719449,4.476483180630664,8.0
2701.0,0.94518,883.55,5762.719449,5762.169114,4.476483180630664,8.0
2702.0,0.94518,883.55,5762.169114,5761.390817,4.476483180630664,8.0
2703.0,0.94518,883.55,5761.390817,5760.840473,4.476483180630664,8.0
2704.0,0.94518,883.55,5760.840473,5760.062175,4.476483180630664,8.0
2705.0,0.94518,883.55,5760.062175,5759.283877,4.476483180630664,8.0
2706.0,0.94518,883.55,5759.283877,5758.733542,4.476483180630664,8.0
2707.0,0.94518,883.55,5758.733542,5757.955243,4.476483180630664,8.0
2708.0,0.94518,883.55,5757.955243,5757.404908,4.476483180630664,8.0
2709.0,0.94518,883.55,5757.404908,5756.62661,4.476483180630664,8.0
2710.0,0.94518,883.55,5756.62661,5756.076275,4.476483180630664,8.0
2711.0,0.94518,883.55,5756.076275,5755.525939,4.476483180630664,8.0
2712.0,0.94518,883.55,5755.525939,5754.975604,4.476483180630664,8.0
2713.0,0.94518,883.55,5754.975604,5754.425269,4.476483180630664,8.0
2714.0,0.94518,883.55,5754.425269,5753.874934,4.476483180630664,8.0
2715.0,0.94518,883.55,5753.874934,5753.324598,4.476483180630664,8.0
2716.0,0.94518,883.55,5753.324598,5752.5463,4.476483180630664,8.0
2717.0,0.94518,883.55,5752.5463,5751.995965,4.476483180630664,8.0
2718.0,0.94518,883.55,5751.995965,5751.217666,4.476483180630664,8.0
2719.0,0.94518,883.55,5751.217666,5750.439367,4.476483180630664,8.0
2720.0,0.94518,883.55,5750.439367,5749.661068,4.476483180630664,8.0
2721.0,0.94518,883.55,5749.661068,5749.110733,4.476483180630664,8.0
2722.0,0.94518,883.55,5749.110733,5748.560397,4.476483180630664,8.0
2723.0,0.94518,883.55,5748.560397,5747.782098,4.476483180630664,8.0
2724.0,0.94518,883.55,5747.782098,5747.003799,4.476483180630664,8.0
2725.0,0.94518,883.55,5747.003799,5746.453464,4.476483180630664,8.0
2726.0,0.94518,883.55,5746.453464,5745.903128,4.476483180630664,8.0
2727.0,0.94518,883.55,5745.903128,5745.124829,4.476483180630664,8.0
2728.0,0.94518,883.55,5745.124829,5744.574493,4.476483180630664,8.0
2729.0,0.94518,883.55,5744.574493,5743.796194,4.476483180630664,8.0
2730.0,0.94518,883.55,5743.796194,5743.245858,4.476483180630664,8.0
2731.0,0.94518,883.55,5743.245858,5742.695523,4.476483180630664,8.0
2732.0,0.94518,883.55,5742.695523,5742.145188,4.476483180630664,8.0
2733.0,0.94518,883.55,5742.145188,5741.594853,4.476483180630664,8.0
2734.0,0.94518,883.55,5741.594853,5741.044517,4.476483180630664,8.0
2735.0,0.94518,883.55,5741.044517,5740.266218,4.476483180630664,8.0
2736.0,0.94518,883.55,5740.266218,5739.487917,4.476483180630664,8.0
2737.0,0.94518,883.55,5739.487917,5738.937582,4.476483180630664,8.0
2738.0,0.94518,883.55,5738.937582,5738.387247,4.476483180630664,8.0
2739.0,0.94518,883.55,5738.387247,5737.836912,4.476483180630664,8.0
2740.0,0.94518,883.55,5737.836912,5737.286576,4.476483180630664,8.0
2741.0,0.94518,883.55,5737.286576,5736.736241,4.476483180630664,8.0
2742.0,0.94518,883.55,5736.736241,5735.957941,4.476483180630664,8.0
2743.0,0.94518,883.55,5735.957941,5735.407606,4.476483180630664,8.0
2744.0,0.94518,883.55,5735.407606,5734.85727,4.476483180630664,8.0
2745.0,0.94518,883.55,5734.85727,5734.306935,4.476483180630664,8.0
2746.0,0.94518,883.55,5734.306935,5733.528634,4.476483180630664,8.0
2747.0,0.94518,883.55,5733.528634,5732.978299,4.476483180630664,8.0
2748.0,0.94518,883.55,5732.978299,5732.427964,4.476483180630664,8.0
2749.0,0.94518,883.55,5732.427964,5731.877629,4.476483180630664,8.0
2750.0,0.94518,883.55,5731.877629,5731.327293,4.476483180630664,8.0
2751.0,0.94518,883.55,5731.327293,5730.776958,4.476483180630664,8.0
2752.0,0.94518,883.55,5730.776958,5730.226623,4.476483180630664,8.0
2753.0,0.94518,883.55,5730.226623,5729.448322,4.476483180630664,8.0
2754.0,0.94518,883.55,5729.448322,5728.670021,4.476483180630664,8.0
2755.0,0.94518,883.55,5728.670021,5728.119686,4.476483180630664,8.0
2756.0,0.94518,493.82,5728.119686,5727.812094,2.501926234235793,8.0
2757.0,0.68491,389.73,5728.119686,5727.239294,5.189347001035027,7.0
2758.0,0.94518,533.13,6093.671611,6093.201966,2.701089330643004,8.0
2759.0,0.94518,533.13,6093.201966,6092.869894,2.701089330643004,8.0
2760.0,0.94518,533.13,6092.869894,6092.537821,2.701089330643004,8.0
2761.0,0.94518,533.13,6092.537821,6092.205749,2.701089330643004,8.0
2762.0,0.94518,533.13,6092.205749,6091.873677,2.701089330643004,8.0
2763.0,0.94518,533.13,6091.873677,6091.404032,2.701089330643004,8.0
2764.0,0.94518,533.13,6091.404032,6091.071959,2.701089330643004,8.0
2765.0,0.94518,533.13,6091.071959,6090.739887,2.701089330643004,8.0
2766.0,0.94518,533.13,6090.739887,6090.407814,2.701089330643004,8.0
2767.0,0.94518,533.13,6090.407814,6090.075742,2.701089330643004,8.0
2768.0,0.94518,533.13,6090.075742,6089.74367,2.701089330643004,8.0
2769.0,0.94518,533.13,6089.74367,6089.411597,2.701089330643004,8.0
2770.0,0.94518,533.13,6089.411597,6089.079525,2.701089330643004,8.0
2771.0,0.94518,533.13,6089.079525,6088.747452,2.701089330643004,8.0
2772.0,0.94518,533.13,6088.747452,6088.41538,2.701089330643004,8.0
2773.0,0.94518,533.13,6088.41538,6088.083307,2.701089330643004,8.0
2774.0,0.94518,533.13,6088.083307,6087.751235,2.701089330643004,8.0
2775.0,0.94518,533.13,6087.751235,6087.419162,2.701089330643004,8.0
2776.0,0.94518,533.13,6087.419162,6087.08709,2.701089330643004,8.0
2777.0,0.94518,533.13,6087.08709,6086.755018,2.701089330643004,8.0
2778.0,0.94518,533.13,6086.755018,6086.422945,2.701089330643004,8.0
2779.0,0.94518,533.13,6086.422945,6086.090873,2.701089330643004,8.0
2780.0,0.94518,533.13,6086.090873,6085.621228,2.701089330643004,8.0
2781.0,0.94518,533.13,6085.621228,6085.289155,2.701089330643004,8.0
2782.0,0.94518,533.13,6085.289155,6084.81951,2.701089330643004,8.0
2783.0,0.94518,533.13,6084.81951,6084.487438,2.701089330643004,8.0
2784.0,0.94518,533.13,6084.487438,6084.155365,2.701089330643004,8.0
2785.0,0.94518,533.13,6084.155365,6083.823293,2.701089330643004,8.0
2786.0,0.94518,533.13,6083.823293,6083.49122,2.701089330643004,8.0
2787.0,0.94518,533.13,6083.49122,6083.159148,2.701089330643004,8.0
2788.0,0.94518,533.13,6083.159148,6082.689503,2.701089330643004,8.0
2789.0,0.94518,533.13,6082.689503,6082.219859,2.701089330643004,8.0
2790.0,0.94518,533.13,6082.219859,6081.887786,2.701089330643004,8.0
2791.0,0.94518,533.13,6081.887786,6081.555714,2.701089330643004,8.0
2792.0,0.94518,533.13,6081.555714,6081.223641,2.701089330643004,8.0
2793.0,0.94518,533.13,6081.223641,6080.753997,2.701089330643004,8.0
2794.0,0.94518,533.13,6080.753997,6080.421924,2.701089330643004,8.0
2795.0,0.94518,533.13,6080.421924,6080.089852,2.701089330643004,8.0
2796.0,0.94518,533.13,6080.089852,6079.620208,2.701089330643004,8.0
2797.0,0.94518,533.13,6079.620208,6079.288135,2.701089330643004,8.0
2798.0,0.94518,533.13,6079.288135,6078.818492,2.701089330643004,8.0
2799.0,0.94518,533.13,6078.818492,6078.348848,2.701089330643004,8.0
2800.0,0.94518,533.13,6078.348848,6078.016775,2.701089330643004,8.0
2801.0,0.94518,533.13,6078.016775,6077.547132,2.701089330643004,8.0
2802.0,0.94518,533.13,6077.547132,6077.21506,2.701089330643004,8.0
2803.0,0.94518,533.13,6077.21506,6076.882987,2.701089330643004,8.0
2804.0,0.94518,533.13,6076.882987,6076.550915,2.701089330643004,8.0
2805.0,0.94518,533.13,6076.550915,6076.218842,2.701089330643004,8.0
2806.0,0.94518,533.13,6076.218842,6075.88677,2.701089330643004,8.0
2807.0,0.94518,533.13,6075.88677,6075.417127,2.701089330643004,8.0
2808.0,0.94518,533.13,6075.417127,6075.085054,2.701089330643004,8.0
2809.0,0.94518,533.13,6075.085054,6074.752982,2.701089330643004,8.0
2810.0,0.94518,533.13,6074.752982,6074.283339,2.701089330643004,8.0
2811.0,0.94518,533.13,6074.283339,6073.813696,2.701089330643004,8.0
2812.0,0.94518,533.13,6073.813696,6073.481623,2.701089330643004,8.0
2813.0,0.94518,533.13,6073.481623,6073.149551,2.701089330643004,8.0
2814.0,0.94518,533.13,6073.149551,6072.679908,2.701089330643004,8.0
2815.0,0.94518,533.13,6072.679908,6072.347836,2.701089330643004,8.0
2816.0,0.94518,533.13,6072.347836,6072.015764,2.701089330643004,8.0
2817.0,0.94518,533.13,6072.015764,6071.546121,2.701089330643004,8.0
2818.0,0.94518,533.13,6071.546121,6071.214049,2.701089330643004,8.0
2819.0,0.94518,533.13,6071.214049,6070.744407,2.701089330643004,8.0
2820.0,0.94518,533.13,6070.744407,6070.274765,2.701089330643004,8.0
2821.0,0.94518,533.13,6070.274765,6069.942692,2.701089330643004,8.0
2822.0,0.94518,533.13,6069.942692,6069.473051,2.701089330643004,8.0
2823.0,0.94518,533.13,6069.473051,6069.140978,2.701089330643004,8.0
2824.0,0.94518,533.13,6069.140978,6068.808906,2.701089330643004,8.0
2825.0,0.94518,533.13,6068.808906,6068.476833,2.701089330643004,8.0
2826.0,0.94518,533.13,6068.476833,6068.144761,2.701089330643004,8.0
2827.0,0.94518,533.13,6068.144761,6067.812688,2.701089330643004,8.0
2828.0,0.94518,533.13,6067.812688,6067.343047,2.701089330643004,8.0
2829.0,0.94518,533.13,6067.343047,6067.010974,2.701089330643004,8.0
2830.0,0.94518,533.13,6067.010974,6066.678902,2.701089330643004,8.0
2831.0,0.94518,533.13,6066.678902,6066.209261,2.701089330643004,8.0
2832.0,0.94518,533.13,6066.209261,6065.877188,2.701089330643004,8.0
2833.0,0.94518,533.13,6065.877188,6065.545116,2.701089330643004,8.0
2834.0,0.94518,533.13,6065.545116,6065.213043,2.701089330643004,8.0
2835.0,0.94518,533.13,6065.213043,6064.880971,2.701089330643004,8.0
2836.0,0.94518,533.13,6064.880971,6064.41133,2.701089330643004,8.0
2837.0,0.94518,533.13,6064.41133,6064.079257,2.701089330643004,8.0
2838.0,0.94518,533.13,6064.079257,6063.609616,2.701089330643004,8.0
2839.0,0.94518,533.13,6063.609616,6063.277544,2.701089330643004,8.0
2840.0,0.94518,533.13,6063.277544,6062.945472,2.701089330643004,8.0
