Element Number,Radius,Flow Rate,Inlet Pressure,Outlet Pressure,Shear Stress,Order
1212.0,1.3043,2181.6,7867.964051,7867.589222,4.206220523551443,9.0
1213.0,1.3043,2181.6,7867.589222,7867.214394,4.206220523551443,9.0
1214.0,1.3043,2181.6,7867.214394,7866.839566,4.206220523551443,9.0
1215.0,1.3043,2181.6,7866.839566,7866.464739,4.206220523551443,9.0
1216.0,1.3043,2181.6,7866.464739,7866.089913,4.206220523551443,9.0
1217.0,1.3043,2181.6,7866.089913,7865.715087,4.206220523551443,9.0
1218.0,1.3043,2181.6,7865.715087,7865.340262,4.206220523551443,9.0
1219.0,1.3043,2181.6,7865.340262,7864.965438,4.206220523551443,9.0
1220.0,1.3043,2181.6,7864.965438,7864.435464,4.206220523551443,9.0
1221.0,1.3043,2181.6,7864.435464,7864.060641,4.206220523551443,9.0
1222.0,1.3043,2181.6,7864.060641,7863.685819,4.206220523551443,9.0
1223.0,1.3043,2181.6,7863.685819,7863.310997,4.206220523551443,9.0
1224.0,1.3043,2181.6,7863.310997,7862.936176,4.206220523551443,9.0
1225.0,1.3043,2181.6,7862.936176,7862.406204,4.206220523551443,9.0
1226.0,1.3043,2181.6,7862.406204,7862.031385,4.206220523551443,9.0
1227.0,1.3043,2181.6,7862.031385,7861.656565,4.206220523551443,9.0
1228.0,1.3043,2181.6,7861.656565,7861.281747,4.206220523551443,9.0
1229.0,1.3043,2181.6,7861.281747,7860.906929,4.206220523551443,9.0
1230.0,1.3043,2181.6,7860.906929,7860.532112,4.206220523551443,9.0
1231.0,1.3043,2181.6,7860.532112,7860.157295,4.206220523551443,9.0
1232.0,1.3043,2181.6,7860.157295,7859.782479,4.206220523551443,9.0
1233.0,1.3043,2181.6,7859.782479,7859.407664,4.206220523551443,9.0
1234.0,1.3043,2181.6,7859.407664,7859.03285,4.206220523551443,9.0
1235.0,1.3043,2181.6,7859.03285,7858.658035,4.206220523551443,9.0
1236.0,1.3043,2181.6,7858.658035,7858.283222,4.206220523551443,9.0
1237.0,1.3043,2181.6,7858.283222,7857.908409,4.206220523551443,9.0
1238.0,1.3043,2181.6,7857.908409,7857.533597,4.206220523551443,9.0
1239.0,1.3043,2181.6,7857.533597,7857.003632,4.206220523551443,9.0
1240.0,1.3043,2181.6,7857.003632,7856.628821,4.206220523551443,9.0
1241.0,1.3043,2181.6,7856.628821,7856.254011,4.206220523551443,9.0
1242.0,1.3043,2181.6,7856.254011,7855.879201,4.206220523551443,9.0
1243.0,1.3043,2181.6,7855.879201,7855.504392,4.206220523551443,9.0
1244.0,1.3043,2181.6,7855.504392,7855.129584,4.206220523551443,9.0
1245.0,1.3043,2181.6,7855.129584,7854.754776,4.206220523551443,9.0
1246.0,1.3043,2181.6,7854.754776,7854.379969,4.206220523551443,9.0
1247.0,1.3043,2181.6,7854.379969,7853.850007,4.206220523551443,9.0
1248.0,1.3043,2181.6,7853.850007,7853.475201,4.206220523551443,9.0
1249.0,1.3043,2181.6,7853.475201,7853.100395,4.206220523551443,9.0
1250.0,1.3043,2181.6,7853.100395,7852.725591,4.206220523551443,9.0
1251.0,1.3043,2181.6,7852.725591,7852.350787,4.206220523551443,9.0
1252.0,1.3043,2181.6,7852.350787,7851.975983,4.206220523551443,9.0
1253.0,1.3043,2181.6,7851.975983,7851.446024,4.206220523551443,9.0
1254.0,1.3043,2181.6,7851.446024,7851.071221,4.206220523551443,9.0
1255.0,1.3043,2181.6,7851.071221,7850.69642,4.206220523551443,9.0
1256.0,1.3043,2181.6,7850.69642,7850.321618,4.206220523551443,9.0
1257.0,1.3043,2181.6,7850.321618,7849.946818,4.206220523551443,9.0
1258.0,1.3043,2181.6,7849.946818,7849.572018,4.206220523551443,9.0
1259.0,1.3043,2181.6,7849.572018,7849.042061,4.206220523551443,9.0
1260.0,1.3043,2181.6,7849.042061,7848.667262,4.206220523551443,9.0
1261.0,1.3043,2181.6,7848.667262,7848.292464,4.206220523551443,9.0
1262.0,1.3043,2181.6,7848.292464,7847.917667,4.206220523551443,9.0
1263.0,1.3043,2181.6,7847.917667,7847.542869,4.206220523551443,9.0
1264.0,1.3043,2181.6,7847.542869,7847.012915,4.206220523551443,9.0
1265.0,1.3043,2181.6,7847.012915,7846.638119,4.206220523551443,9.0
1266.0,1.3043,2181.6,7846.638119,7846.263324,4.206220523551443,9.0
1267.0,1.3043,2181.6,7846.263324,7845.73337,4.206220523551443,9.0
1268.0,1.3043,2181.6,7845.73337,7845.358576,4.206220523551443,9.0
1269.0,1.3043,2181.6,7845.358576,7844.983783,4.206220523551443,9.0
1270.0,1.3043,2181.6,7844.983783,7844.60899,4.206220523551443,9.0
1271.0,1.3043,2181.6,7844.60899,7844.234197,4.206220523551443,9.0
1272.0,1.3043,2181.6,7844.234197,7843.704246,4.206220523551443,9.0
1273.0,1.3043,2181.6,7843.704246,7843.329454,4.206220523551443,9.0
1274.0,1.3043,2181.6,7843.329454,7842.954664,4.206220523551443,9.0
1275.0,1.3043,2181.6,7842.954664,7842.424714,4.206220523551443,9.0
1276.0,1.3043,2181.6,7842.424714,7841.894764,4.206220523551443,9.0
1277.0,1.3043,2181.6,7841.894764,7841.519975,4.206220523551443,9.0
1278.0,1.3043,2181.6,7841.519975,7841.145186,4.206220523551443,9.0
1279.0,1.3043,2181.6,7841.145186,7840.615238,4.206220523551443,9.0
1280.0,1.3043,2181.6,7840.615238,7840.24045,4.206220523551443,9.0
1281.0,1.3043,2181.6,7840.24045,7839.865664,4.206220523551443,9.0
1282.0,1.3043,2181.6,7839.865664,7839.490877,4.206220523551443,9.0
1283.0,1.3043,2181.6,7839.490877,7839.116092,4.206220523551443,9.0
1284.0,1.3043,2181.6,7839.116092,7838.586145,4.206220523551443,9.0
1285.0,1.3043,2181.6,7838.586145,7838.21136,4.206220523551443,9.0
1286.0,1.3043,2181.6,7838.21136,7837.836576,4.206220523551443,9.0
1287.0,1.3043,2181.6,7837.836576,7837.306631,4.206220523551443,9.0
1288.0,1.3043,2181.6,7837.306631,7836.776686,4.206220523551443,9.0
1289.0,1.3043,2181.6,7836.776686,7836.401903,4.206220523551443,9.0
1290.0,1.3043,2181.6,7836.401903,7836.027121,4.206220523551443,9.0
1291.0,1.3043,2181.6,7836.027121,7835.65234,4.206220523551443,9.0
1292.0,1.3043,2181.6,7835.65234,7835.122397,4.206220523551443,9.0
1293.0,1.3043,2181.6,7835.122397,7834.747616,4.206220523551443,9.0
1294.0,1.3043,2181.6,7834.747616,7834.217673,4.206220523551443,9.0
1295.0,1.3043,2181.6,7834.217673,7833.687731,4.206220523551443,9.0
1296.0,1.3043,2181.6,7833.687731,7833.157789,4.206220523551443,9.0
1297.0,1.3043,2181.6,7833.157789,7832.783011,4.206220523551443,9.0
1298.0,1.3043,2181.6,7832.783011,7832.25307,4.206220523551443,9.0
1299.0,1.3043,2181.6,7832.25307,7831.723129,4.206220523551443,9.0
1300.0,1.3043,2181.6,7831.723129,7831.193188,4.206220523551443,9.0
1301.0,1.3043,2181.6,7831.193188,7830.818412,4.206220523551443,9.0
1302.0,1.3043,2181.6,7830.818412,7830.288472,4.206220523551443,9.0
1303.0,1.3043,2181.6,7830.288472,7829.913697,4.206220523551443,9.0
1304.0,1.3043,2181.6,7829.913697,7829.383758,4.206220523551443,9.0
1305.0,1.3043,2181.6,7829.383758,7828.85382,4.206220523551443,9.0
1306.0,1.3043,2181.6,7828.85382,7828.323881,4.206220523551443,9.0
1307.0,1.3043,2181.6,7828.323881,7827.949108,4.206220523551443,9.0
1308.0,1.3043,2181.6,7827.949108,7827.419171,4.206220523551443,9.0
1309.0,1.3043,2181.6,7827.419171,7826.889234,4.206220523551443,9.0
1310.0,1.3043,2181.6,7826.889234,7826.359297,4.206220523551443,9.0
1311.0,1.3043,2181.6,7826.359297,7825.984624,4.206220523551443,9.0
1312.0,1.3043,2181.6,7825.984624,7825.454688,4.206220523551443,9.0
1313.0,1.3043,2181.6,7825.454688,7824.924752,4.206220523551443,9.0
1314.0,1.3043,2181.6,7824.924752,7824.394816,4.206220523551443,9.0
1315.0,1.3043,2181.6,7824.394816,7824.020144,4.206220523551443,9.0
1316.0,1.3043,2181.6,7824.020144,7823.490208,4.206220523551443,9.0
1317.0,1.3043,2181.6,7823.490208,7822.960273,4.206220523551443,9.0
1318.0,1.3043,2181.6,7822.960273,7822.430338,4.206220523551443,9.0
1319.0,1.3043,2181.6,7822.430338,7822.055666,4.206220523551443,9.0
1320.0,1.3043,2181.6,7822.055666,7821.525732,4.206220523551443,9.0
1321.0,1.3043,2181.6,7821.525732,7820.995798,4.206220523551443,9.0
1322.0,1.3043,2181.6,7820.995798,7820.465864,4.206220523551443,9.0
1323.0,1.3043,2181.6,7820.465864,7819.935931,4.206220523551443,9.0
